page,date,status,diff
https://ced.canada.ca/en/funding/business-scale-up-and-productivity/,2025-04-21 08:00:29,No Change!,NO CHANGES TO THE CONTENT!
https://ced.canada.ca/en/funding/regional-innovation-ecosystems/,2025-04-21 08:00:32,No Change!,NO CHANGES TO THE CONTENT!
https://ced.canada.ca/en/funding/regional-homebuilding-innovation-initiative/,2025-04-21 08:00:36,No Change!,NO CHANGES TO THE CONTENT!
https://cib-bic.ca/en/sectors/public-transit/,2025-04-21 08:00:38,No Change!,NO CHANGES TO THE CONTENT!
https://cib-bic.ca/en/building-retrofits-initiative/,2025-04-21 08:00:40,No Change!,NO CHANGES TO THE CONTENT!
https://cib-bic.ca/en/sectors/green-infrastructure/,2025-04-21 08:00:42,No Change!,NO CHANGES TO THE CONTENT!
https://cib-bic.ca/en/charging-and-hydrogen-refuelling-infrastructure-initiative/,2025-04-21 08:00:43,No Change!,NO CHANGES TO THE CONTENT!
https://cib-bic.ca/en/sectors/clean-power/,2025-04-21 08:00:45,No Change!,NO CHANGES TO THE CONTENT!
https://cib-bic.ca/en/sectors/trade-and-transportation/,2025-04-21 08:00:46,No Change!,NO CHANGES TO THE CONTENT!
https://cib-bic.ca/en/work-with-us/project-acceleration/,2025-04-21 08:00:48,No Change!,NO CHANGES TO THE CONTENT!
https://cib-bic.ca/en/indigenous-infra/,2025-04-21 08:00:49,No Change!,NO CHANGES TO THE CONTENT!
https://www.canada.ca/en/revenue-agency/services/tax/businesses/topics/sole-proprietorships-partnerships/report-business-income-expenses/claiming-capital-cost-allowance/accelerated-investment-incentive.html,2025-04-21 08:00:51,No Change!,NO CHANGES TO THE CONTENT!
https://www.canada.ca/en/revenue-agency/services/tax/individuals/topics/about-your-tax-return/tax-return/completing-a-tax-return/deductions-credits-expenses/line-41200-investment-tax-credit/atlantic-investment-tax-credit.html,2025-04-21 08:00:53,No Change!,NO CHANGES TO THE CONTENT!
https://www.canada.ca/en/revenue-agency/services/tax/technical-information/income-tax/income-tax-folios-index/series-3-property-investments-savings-plans/series-3-property-investments-savings-plan-folio-8-resource-properties/income-tax-folio-s3-f8-c2-tax-incentives-clean-energy-equipment.html,2025-04-21 08:00:56,No Change!,NO CHANGES TO THE CONTENT!
https://www.canada.ca/en/revenue-agency/services/tax/businesses/topics/corporations/business-tax-credits/clean-economy-itc/carbon-capture-itc.html,2025-04-21 08:01:00,No Change!,NO CHANGES TO THE CONTENT!
https://www.canada.ca/en/revenue-agency/services/tax/businesses/topics/corporations/business-tax-credits/clean-economy-itc/clean-hydrogen-itc.html,2025-04-21 08:01:04,No Change!,NO CHANGES TO THE CONTENT!
https://www.canada.ca/en/revenue-agency/services/tax/businesses/topics/corporations/business-tax-credits/clean-economy-itc/clean-technology-itc.html,2025-04-21 08:01:07,No Change!,NO CHANGES TO THE CONTENT!
https://www.canada.ca/en/revenue-agency/services/tax/businesses/topics/corporations/business-tax-credits/clean-economy-itc/clean-technology-manufacturing-itc.html,2025-04-21 08:01:09,No Change!,NO CHANGES TO THE CONTENT!
https://www.canada.ca/en/revenue-agency/services/scientific-research-experimental-development-tax-incentive-program.html,2025-04-21 08:01:13,No Change!,NO CHANGES TO THE CONTENT!
https://oceansupercluster.ca/what-we-do/projects/,2025-04-21 08:01:16,No Change!,NO CHANGES TO THE CONTENT!
https://www.cannor.gc.ca/eng/1385494707664/1386784548880,2025-04-21 08:01:19,No Change!,NO CHANGES TO THE CONTENT!
https://www.cannor.gc.ca/eng/1385477070180/1385477215760,2025-04-21 08:01:20,No Change!,NO CHANGES TO THE CONTENT!
https://www.hannovermesse.de/en/for-exhibitors/become-an-exhibitor/contact-form,2025-04-21 08:01:21,No Change!,NO CHANGES TO THE CONTENT!
https://shop.hannovermesse.de/en/00/2025/index.html,2025-04-21 08:01:23,No Change!,NO CHANGES TO THE CONTENT!
https://www.cannor.gc.ca/eng/1396121900938/1396122167871,2025-04-21 08:01:25,No Change!,NO CHANGES TO THE CONTENT!
https://www.cannor.gc.ca/eng/1396123434848/1396123576050,2025-04-21 08:01:26,No Change!,NO CHANGES TO THE CONTENT!
https://www.cannor.gc.ca/eng/1713973714431/1713973749643,2025-04-21 08:01:27,No Change!,NO CHANGES TO THE CONTENT!
https://www.cannor.gc.ca/eng/1608663726079/1608663750441,2025-04-21 08:01:28,No Change!,NO CHANGES TO THE CONTENT!
https://www.cannor.gc.ca/eng/1731601687376/1731601710675,2025-04-21 08:01:29,No Change!,NO CHANGES TO THE CONTENT!
https://www.cannor.gc.ca/eng/1731600508302/1731600550466,2025-04-21 08:01:31,No Change!,NO CHANGES TO THE CONTENT!
https://rcaanc-cirnac.gc.ca/eng/1481305379258/1594737453888,2025-04-21 08:01:32,No Change!,NO CHANGES TO THE CONTENT!
https://www.digitalsupercluster.ca/innovate-with-us/call-for-projects/,2025-04-21 08:01:33,No Change!,NO CHANGES TO THE CONTENT!
https://eco.ca/environmental-employers/employment-and-wage-subsidies/environmental-employability-pathways/?utm_term=Environmental%20Employability%20Pathways&utm_campaign=january_newsletter&utm_content=email&utm_source=Act-On+Software&utm_medium=email&cm_mmc=Act-On%20Software-_-email-_-ECO%20Monthly:%20New%20Job%20Funding%20Program-_-Environmental%20Employability%20Pathways,2025-04-21 08:01:35,No Change!,NO CHANGES TO THE CONTENT!
https://www.canada.ca/en/services/jobs/training/support-skilled-trades-apprentices/loan.html,2025-04-21 08:01:37,No Change!,NO CHANGES TO THE CONTENT!
https://www.canada.ca/en/environment-climate-change/services/climate-change/low-carbon-economy-fund/indigenous-leadership.html,2025-04-21 08:01:41,No Change!,NO CHANGES TO THE CONTENT!
https://fednor.canada.ca/en/our-programs/regional-economic-growth-through-innovation-regi/business-scale-and-productivity-northern-ontario,2025-04-21 08:01:45,No Change!,NO CHANGES TO THE CONTENT!
https://fednor.canada.ca/en/our-programs/regional-economic-growth-through-innovation-regi/targeted-manufacturing-initiative-northern-ontario-productivity-improvements,2025-04-21 08:01:46,No Change!,NO CHANGES TO THE CONTENT!
https://fednor.canada.ca/en/our-programs/regional-economic-growth-through-innovation-regi/targeted-manufacturing-initiative-northern-ontario-operational-assessments,2025-04-21 08:01:48,No Change!,NO CHANGES TO THE CONTENT!
https://fednor.canada.ca/en/our-programs/regional-artificial-intelligence-initiative-raii-northern-ontario,2025-04-21 08:01:49,No Change!,NO CHANGES TO THE CONTENT!
https://fednor.canada.ca/en/our-programs/regional-homebuilding-innovation-initiative-northern-ontario,2025-04-21 08:01:50,No Change!,NO CHANGES TO THE CONTENT!
https://feddev-ontario.canada.ca/en/funding-southern-ontario,2025-04-21 08:01:51,SIGNIFICANT CHANGE!,"                                                                 <span style='color: red;'> <span style='background-color: yellow;'><span style='background-color: yellow;'><span style='background-color: yellow;'><span style='background-color: yellow;'><span style='background-color: yellow;'><span style='background-color: yellow;'><span style='background-color: yellow;'><span style='background-color: yellow;'><span style='background-color: yellow;'><span style='background-color: yellow;'><span style='background-color: yellow;'><span style='background-color: yellow;'><span style='background-color: yellow;'><span style='background-color: yellow;'><span style='background-color: yellow;'><span style='background-color: yellow;'><span style='background-color: yellow;'>-The current intake for applications closed on December <b style='color: black;'>20</b>, <b style='color: black;'>2024</b>. If you have questions about your application or potential applications, please</span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span><br><span style='color: red;'> -contact us</span><br><span style='color: red;'> -.</span><br><span style='color: green;'><span style='background-color: yellow;'><span style='background-color: yellow;'><span style='background-color: yellow;'><span style='background-color: yellow;'><span style='background-color: yellow;'>+The current intake for applications closed on December <b style='color: black;'>20</b>, <b style='color: black;'>2024</b>. Explore our funding programs below to learn more.</span></span></span></span></span></span>"
https://facecoalition.com/en/loans,2025-04-21 08:01:57,No Change!,NO CHANGES TO THE CONTENT!
https://greenmunicipalfund.ca/,2025-04-21 08:01:58,No Change!,NO CHANGES TO THE CONTENT!
https://www.dfo-mpo.gc.ca/fisheries-peches/management-gestion/ghostgear-equipementfantome/program-programme/projects-projets-eng.html,2025-04-21 08:01:59,No Change!,NO CHANGES TO THE CONTENT!
https://futurpreneur.ca/en/offering/core-startup/,2025-04-21 08:02:00,No Change!,NO CHANGES TO THE CONTENT!
https://futurpreneur.ca/en/offering/black-entrepreneur-startup/,2025-04-21 08:02:01,No Change!,NO CHANGES TO THE CONTENT!
https://futurpreneur.ca/en/offering/indigenous-entrepreneur-startup/,2025-04-21 08:02:03,No Change!,NO CHANGES TO THE CONTENT!
https://www.tradecommissioner.gc.ca/funding-financement/canexport/sme-pme/index.aspx?lang=eng,2025-04-21 08:02:04,No Change!,NO CHANGES TO THE CONTENT!
https://www.tradecommissioner.gc.ca/cta-atc/index.aspx?lang=eng,2025-04-21 08:02:05,No Change!,NO CHANGES TO THE CONTENT!
https://housing-infrastructure.canada.ca/zero-emissions-trans-zero-emissions/index-eng.html,2025-04-21 08:02:06,No Change!,NO CHANGES TO THE CONTENT!
https://www.sac-isc.gc.ca/eng/1473167344730/1611275258458,2025-04-21 08:02:07,No Change!,NO CHANGES TO THE CONTENT!
https://www.sac-isc.gc.ca/eng/1100100010656/1533645154710,2025-04-21 08:02:08,SIGNIFICANT CHANGE!,"                                                      <span style='color: red;'> <span style='background<span style='background-color: yellow;'>-</span>color: yellow;'><span style='background<span style='background-color: yellow;'>-</span>color: yellow;'><span style='background<span style='background-color: yellow;'>-</span>color: yellow;'><span style='background<span style='background-color: yellow;'>-</span>color: yellow;'><span style='background<span style='background-color: yellow;'>-</span>color: yellow;'><span style='background<span style='background-color: yellow;'>-</span>color: yellow;'><span style='background-color: yellow;'>-</span>The FNIF supports a wide range of infrastructure projects on reserves, Crown land or land set aside for the use and benefit of First Nations. The FNIF targets infrastructure categories with long<span style='background-color: yellow;'>-</span>standing community needs.</span></span></span></span></span></span></span><br><span style='color: red;'> <span style='background<span style='background-color: yellow;'>-</span>color: yellow;'><span style='background<span style='background-color: yellow;'>-</span>color: yellow;'><span style='background<span style='background-color: yellow;'>-</span>color: yellow;'><span style='background<span style='background-color: yellow;'>-</span>color: yellow;'><span style='background<span style='background-color: yellow;'>-</span>color: yellow;'><span style='background<span style='background-color: yellow;'>-</span>color: yellow;'><span style='background<span style='background-color: yellow;'>-</span>color: yellow;'><span style='background-color: yellow;'>-</span>Off<span style='background-color: yellow;'>-</span>reserve projects can be considered if they are cost<span style='background-color: yellow;'>-</span>shared with non<span style='background-color: yellow;'>-</span>First Nations partners, such as nearby municipalities or other Indigenous partners.</span></span></span></span></span></span></span></span><br><span style='color: red;'> <span style='background<span style='background-color: yellow;'>-</span>color: yellow;'><span style='background<span style='background-color: yellow;'>-</span>color: yellow;'><span style='background<span style='background-color: yellow;'>-</span>color: yellow;'><span style='background-color: yellow;'>-</span>The FNIF was created as a complementary source of funding to the Capital Facilities and Maintenance Program and includes <b style='color: black;'>9</b> categories of eligible infrastructure projects:</span></span></span></span><br><span style='color: green;'><span style='background<span style='background-color: yellow;'>-</span>color: yellow;'><span style='background<span style='background-color: yellow;'>-</span>color: yellow;'><span style='background<span style='background-color: yellow;'>-</span>color: yellow;'><span style='background<span style='background-color: yellow;'>-</span>color: yellow;'>+The FNIF supports a wide range of infrastructure projects on reserves, Crown land or land set aside for the use and benefit of First Nations. The FNIF targets infrastructure categories with long<span style='background-color: yellow;'>-</span>standing community needs.</span></span></span></span></span><br><span style='color: green;'><span style='background<span style='background-color: yellow;'>-</span>color: yellow;'><span style='background<span style='background-color: yellow;'>-</span>color: yellow;'><span style='background<span style='background-color: yellow;'>-</span>color: yellow;'><span style='background<span style='background-color: yellow;'>-</span>color: yellow;'><span style='background<span style='background-color: yellow;'>-</span>color: yellow;'><span style='background<span style='background-color: yellow;'>-</span>color: yellow;'>+Off<span style='background-color: yellow;'>-</span>reserve projects can be considered if they are cost<span style='background-color: yellow;'>-</span>shared  with non<span style='background-color: yellow;'>-</span>First Nations partners, such as nearby municipalities or other Indigenous partners.</span></span></span></span></span></span></span><br><span style='color: green;'><span style='background<span style='background-color: yellow;'>-</span>color: yellow;'><span style='background-color: yellow;'><span style='background-color: yellow;'><span style='background-color: yellow;'><span style='background-color: yellow;'><span style='background-color: yellow;'><span style='background-color: yellow;'><span style='background-color: yellow;'><span style='background-color: yellow;'><span style='background-color: yellow;'><span style='background-color: yellow;'><span style='background-color: yellow;'><span style='background-color: yellow;'>+The FNIF was created as a complementary source of funding to the</span></span></span></span></span></span></span></span></span></span></span></span></span></span><br><span style='color: green;'><span style='background-color: yellow;'>+Capital Facilities and Maintenance Program</span></span><br><span style='color: green;'><span style='background-color: yellow;'>+and includes <b style='color: black;'>9</b> categories of eligible infrastructure projects:</span></span><br><span style='color: red;'> <span style='background<span style='background-color: yellow;'>-</span>color: yellow;'><span style='background<span style='background-color: yellow;'>-</span>color: yellow;'><span style='background<span style='background-color: yellow;'>-</span>color: yellow;'><span style='background<span style='background-color: yellow;'>-</span>color: yellow;'><span style='background<span style='background-color: yellow;'>-</span>color: yellow;'><span style='background-color: yellow;'>-</span>For more details, consult the First Nation Infrastructure Fund Program guide.</span></span></span></span></span></span><br><span style='color: green;'><span style='background<span style='background-color: yellow;'>-</span>color: yellow;'><span style='background-color: yellow;'><span style='background-color: yellow;'><span style='background-color: yellow;'><span style='background-color: yellow;'><span style='background-color: yellow;'><span style='background-color: yellow;'><span style='background-color: yellow;'><span style='background-color: yellow;'><span style='background-color: yellow;'><span style='background-color: yellow;'>+For more details, consult the</span></span></span></span></span></span></span></span></span></span></span></span><br><span style='color: green;'>+First Nation Infrastructure Fund Program guide</span><br><span style='color: green;'>+.</span><br><span style='color: red;'> <span style='background<span style='background-color: yellow;'>-</span>color: yellow;'><span style='background<span style='background-color: yellow;'>-</span>color: yellow;'><span style='background-color: yellow;'>-</span>Projects are identified, reviewed and selected by Indigenous Services Canada (ISC), based on the First Nation Infrastructure Investment Plans.</span></span></span><br><span style='color: red;'> <span style='background-color: yellow;'>-</span>Contact your ISC regional office to learn more.</span><br><span style='color: green;'><span style='background<span style='background-color: yellow;'>-</span>color: yellow;'><span style='background<span style='background-color: yellow;'>-</span>color: yellow;'><span style='background<span style='background-color: yellow;'>-</span>color: yellow;'><span style='background<span style='background-color: yellow;'>-</span>color: yellow;'><span style='background-color: yellow;'><span style='background-color: yellow;'><span style='background-color: yellow;'><span style='background-color: yellow;'><span style='background-color: yellow;'><span style='background-color: yellow;'><span style='background-color: yellow;'>+Projects are identified, reviewed and selected by Indigenous Services Canada (ISC), based on the</span></span></span></span></span></span></span></span></span></span></span></span><br><span style='color: green;'>+First Nation Infrastructure Investment Plans</span><br><span style='color: green;'>+.</span><br><span style='color: green;'>+Contact your</span><br><span style='color: green;'>+ISC regional office</span><br><span style='color: green;'>+to learn more.</span><br><span style='color: red;'> <span style='background<span style='background-color: yellow;'>-</span>color: yellow;'><span style='background-color: yellow;'>-</span>Yes No</span></span><br><span style='color: red;'> <span style='background-color: yellow;'>-</span></span><br><span style='color: red;'> <span style='background-color: yellow;'>-</span>'Page details'</span><br><span style='color: green;'>+Yes</span><br><span style='color: green;'>+No</span><br><span style='color: green;'>+If not, tell us why:</span><br><span style='color: green;'>+What was wrong?</span><br><span style='color: green;'>+I can't</span><br><span style='color: green;'>+find</span><br><span style='color: green;'><span style='background-color: yellow;'>+the information</span></span><br><span style='color: green;'><span style='background<span style='background-color: yellow;'>-</span>color: yellow;'><span style='background-color: yellow;'><span style='background-color: yellow;'><span style='background-color: yellow;'><span style='background-color: yellow;'><span style='background-color: yellow;'><span style='background-color: yellow;'><span style='background-color: yellow;'><span style='background-color: yellow;'>+The information</span> is hard to</span></span></span></span></span></span></span></span></span><br><span style='color: green;'>+understand</span><br><span style='color: green;'><span style='background<span style='background-color: yellow;'>-</span>color: yellow;'><span style='background<span style='background-color: yellow;'>-</span>color: yellow;'><span style='background<span style='background-color: yellow;'>-</span>color: yellow;'><span style='background<span style='background-color: yellow;'>-</span>color: yellow;'><span style='background-color: yellow;'><span style='background-color: yellow;'><span style='background-color: yellow;'><span style='background-color: yellow;'><span style='background-color: yellow;'><span style='background-color: yellow;'><span style='background-color: yellow;'><span style='background-color: yellow;'><span style='background-color: yellow;'><span style='background-color: yellow;'>+There was an error or something</span></span></span></span></span></span></span></span></span></span></span></span></span></span></span><br><span style='color: green;'>+didn't work</span><br><span style='color: green;'>+Other reason</span><br><span style='color: green;'>+Please provide more details</span><br><span style='color: green;'><span style='background<span style='background-color: yellow;'>-</span>color: yellow;'><span style='background<span style='background-color: yellow;'>-</span>color: yellow;'><span style='background<span style='background-color: yellow;'>-</span>color: yellow;'><span style='background<span style='background-color: yellow;'>-</span>color: yellow;'><span style='background<span style='background-color: yellow;'>-</span>color: yellow;'><span style='background<span style='background-color: yellow;'>-</span>color: yellow;'><span style='background-color: yellow;'><span style='background-color: yellow;'><span style='background-color: yellow;'><span style='background-color: yellow;'><span style='background-color: yellow;'><span style='background-color: yellow;'><span style='background-color: yellow;'>+You will not receive a reply. Don't include personal information (telephone, email, SIN, financial, medical, or work details).</span></span></span></span></span></span></span></span></span></span></span></span></span></span><br><span style='color: green;'>+Maximum <b style='color: black;'>300</b> characters</span><br><span style='color: green;'>+Submit</span><br><span style='color: green;'>+Thank you for your feedback</span>"
https://www.sac-isc.gc.ca/eng/1330016561558/1594122175203,2025-04-21 08:02:14,No Change!,NO CHANGES TO THE CONTENT!
https://ised-isde.canada.ca/site/canada-digital-adoption-program/en/grow-your-business-online,2025-04-21 08:02:15,No Change!,NO CHANGES TO THE CONTENT!
https://ised-isde.canada.ca/site/canada-small-business-financing-program/en,2025-04-21 08:02:16,No Change!,NO CHANGES TO THE CONTENT!
https://ised-isde.canada.ca/site/strategic-innovation-fund/en/project-requirements/businness-innovation-and-growth,2025-04-21 08:02:17,No Change!,NO CHANGES TO THE CONTENT!
https://ised-isde.canada.ca/site/strategic-innovation-fund/en/project-requirements/collaborations-and-networks,2025-04-21 08:02:18,No Change!,NO CHANGES TO THE CONTENT!
https://ised-isde.canada.ca/site/strategic-innovation-fund/en/net-zero-accelerator-initiative,2025-04-21 08:02:19,No Change!,NO CHANGES TO THE CONTENT!
https://insat.aero/your-insat-project/,2025-04-21 08:02:20,No Change!,NO CHANGES TO THE CONTENT!
https://ised-isde.canada.ca/site/innovative-solutions-canada/en,2025-04-21 08:02:22,No Change!,NO CHANGES TO THE CONTENT!
https://www.mitacs.ca/our-programs/accelerate-core-business/,2025-04-21 08:02:23,SIGNIFICANT CHANGE!,"                                             <span style='color: red;'> <span style='background-color: yellow;'><span style='background-color: yellow;'><span style='background-color: yellow;'><span style='background-color: yellow;'><span style='background-color: yellow;'><span style='background-color: yellow;'><span style='background-color: yellow;'><span style='background-color: yellow;'><span style='background-color: yellow;'><span style='background-color: yellow;'><span style='background-color: yellow;'><span style='background-color: yellow;'><span style='background-color: yellow;'><span style='background-color: yellow;'><span style='background-color: yellow;'><span style='background-color: yellow;'><span style='background-color: yellow;'><span style='background-color: yellow;'><span style='background-color: yellow;'><span style='background-color: yellow;'><span style='background-color: yellow;'>-Direct interaction and supervision by the partner organization for a portion of the internship is a key feature of Mitacs’s Accelerate, BSI and Elevate programs. Prior to the COVID-<b style='color: black;'>19</b> pandemic, Mitacs required that interns spend time on site at the partner organization to benefit from this interaction and supervision. Now that the technology to enable virtual work has greatly improved and many workplaces have hybrid or fully virtual operations, Mitacs will continue to allow interaction with the partner organization in our internship programs to take place virtually as well as in person.</span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span><br><span style='color: green;'><span style='background-color: yellow;'><span style='background-color: yellow;'><span style='background-color: yellow;'><span style='background-color: yellow;'><span style='background-color: yellow;'><span style='background-color: yellow;'><span style='background-color: yellow;'><span style='background-color: yellow;'><span style='background-color: yellow;'><span style='background-color: yellow;'><span style='background-color: yellow;'><span style='background-color: yellow;'><span style='background-color: yellow;'><span style='background-color: yellow;'><span style='background-color: yellow;'><span style='background-color: yellow;'><span style='background-color: yellow;'><span style='background-color: yellow;'><span style='background-color: yellow;'><span style='background-color: yellow;'><span style='background-color: yellow;'>+Direct interaction and supervision by the partner organization for a portion of the internship is a key feature of Mitacs’s Accelerate and BSI programs. Prior to the COVID-<b style='color: black;'>19</b> pandemic, Mitacs required that interns spend time on site at the partner organization to benefit from this interaction and supervision. Now that the technology to enable virtual work has greatly improved and many workplaces have hybrid or fully virtual operations, Mitacs will continue to allow interaction with the partner organization in our internship programs to take place virtually as well as in person.</span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span><br><span style='color: red;'> <span style='background-color: yellow;'><span style='background-color: yellow;'><span style='background-color: yellow;'><span style='background-color: yellow;'><span style='background-color: yellow;'><span style='background-color: yellow;'><span style='background-color: yellow;'><span style='background-color: yellow;'><span style='background-color: yellow;'><span style='background-color: yellow;'><span style='background-color: yellow;'><span style='background-color: yellow;'>-The Mid-Term surveys are mid-term checks that are sent to Accelerate Interns & the partner organizations at the midpoint of each internship unit on the project, to check-in and ensure that the internship started as originally proposed, to address any issues, and to offer an opportunity for stakeholders to provide feedback to the Accelerate team during the internship.</span></span></span></span></span></span></span></span></span></span></span></span></span><br><span style='color: green;'><span style='background-color: yellow;'><span style='background-color: yellow;'><span style='background-color: yellow;'><span style='background-color: yellow;'><span style='background-color: yellow;'><span style='background-color: yellow;'><span style='background-color: yellow;'><span style='background-color: yellow;'><span style='background-color: yellow;'><span style='background-color: yellow;'><span style='background-color: yellow;'><span style='background-color: yellow;'>+The Mid-Term surveys are mid-term checks that are sent to Accelerate Interns at the midpoint of each internship unit on the project, to check-in and ensure that the internship started as originally proposed, to address any issues, and to offer an opportunity for stakeholders to provide feedback to the Accelerate team during the internship.</span></span></span></span></span></span></span></span></span></span></span></span></span>"
https://www.mitacs.ca/our-programs/elevate-business/,2025-04-21 08:02:28,SIGNIFICANT CHANGE!,"                                            <span style='color: red;'> <span style='background-color: yellow;'><span style='background-color: yellow;'><span style='background-color: yellow;'><span style='background-color: yellow;'><span style='background-color: yellow;'><span style='background-color: yellow;'><span style='background-color: yellow;'><span style='background-color: yellow;'><span style='background-color: yellow;'><span style='background-color: yellow;'><span style='background-color: yellow;'><span style='background-color: yellow;'><span style='background-color: yellow;'><span style='background-color: yellow;'><span style='background-color: yellow;'><span style='background-color: yellow;'><span style='background-color: yellow;'><span style='background-color: yellow;'><span style='background-color: yellow;'><span style='background-color: yellow;'><span style='background-color: yellow;'>-Direct interaction and supervision by the partner organization for a portion of the internship is a key feature of Mitacs’s Accelerate, BSI and Elevate programs. Prior to the COVID-<b style='color: black;'>19</b> pandemic, Mitacs required that interns spend time on site at the partner organization to benefit from this interaction and supervision. Now that the technology to enable virtual work has greatly improved and many workplaces have hybrid or fully virtual operations, Mitacs will continue to allow interaction with the partner organization in our internship programs to take place virtually as well as in person.</span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span><br><span style='color: green;'><span style='background-color: yellow;'><span style='background-color: yellow;'><span style='background-color: yellow;'><span style='background-color: yellow;'><span style='background-color: yellow;'><span style='background-color: yellow;'><span style='background-color: yellow;'><span style='background-color: yellow;'><span style='background-color: yellow;'><span style='background-color: yellow;'><span style='background-color: yellow;'><span style='background-color: yellow;'><span style='background-color: yellow;'><span style='background-color: yellow;'><span style='background-color: yellow;'><span style='background-color: yellow;'><span style='background-color: yellow;'><span style='background-color: yellow;'><span style='background-color: yellow;'><span style='background-color: yellow;'><span style='background-color: yellow;'>+Direct interaction and supervision by the partner organization for a portion of the internship is a key feature of Mitacs’s Accelerate and BSI programs. Prior to the COVID-<b style='color: black;'>19</b> pandemic, Mitacs required that interns spend time on site at the partner organization to benefit from this interaction and supervision. Now that the technology to enable virtual work has greatly improved and many workplaces have hybrid or fully virtual operations, Mitacs will continue to allow interaction with the partner organization in our internship programs to take place virtually as well as in person.</span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span>"
https://www.canada.ca/en/department-national-defence/programs/defence-ideas.html,2025-04-21 08:02:34,No Change!,NO CHANGES TO THE CONTENT!
https://nrc.canada.ca/en/research-development/research-collaboration/programs/arctic-northern-challenge-program,2025-04-21 08:02:37,No Change!,NO CHANGES TO THE CONTENT!
https://nrc.canada.ca/en/support-technology-innovation/financial-support-technology-innovation-through-nrc-irap,2025-04-21 08:02:39,No Change!,NO CHANGES TO THE CONTENT!
https://nrc.canada.ca/en/irap/about/international/index.html?action=view&id=216,2025-04-21 08:02:41,No Change!,NO CHANGES TO THE CONTENT!
https://nrc.canada.ca/en/irap/about/international/index.html?action=view&id=217,2025-04-21 08:02:42,No Change!,NO CHANGES TO THE CONTENT!
https://nrc.canada.ca/en/irap/about/international/index.html?action=view&id=214,2025-04-21 08:02:43,No Change!,NO CHANGES TO THE CONTENT!
https://nrc.canada.ca/en/irap/about/international/index.html?action=view&id=203,2025-04-21 08:02:44,No Change!,NO CHANGES TO THE CONTENT!
https://natural-resources.canada.ca/our-natural-resources/energy-sources-distribution/clean-fuels/clean-fuels-fund/funding-for-indigenous-led-clean-production-capacity-projects/24040,2025-04-21 08:02:45,No Change!,NO CHANGES TO THE CONTENT!
https://natural-resources.canada.ca/our-natural-resources/energy-sources-distribution/clean-fuels/clean-fuels-fund/clean-fuels-fund-building-new-domestic-production-capacity/23726,2025-04-21 08:02:46,No Change!,NO CHANGES TO THE CONTENT!
https://natural-resources.canada.ca/reducingdiesel,2025-04-21 08:02:47,No Change!,NO CHANGES TO THE CONTENT!
https://natural-resources.canada.ca/science-and-data/funding-partnerships/opportunities/forest-sector/indigenous-forestry-initiative/13125,2025-04-21 08:02:48,No Change!,NO CHANGES TO THE CONTENT!
https://www.canada.ca/en/services/environment/weather/climatechange/climate-plan/reduce-emissions/reducing-reliance-diesel/indigenous-off-diesel-initiative.html,2025-04-21 08:02:49,No Change!,NO CHANGES TO THE CONTENT!
